,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
15,68910,66058,64053,62498,61726,61734,61908,62027,60190,55781,53618,51391,49646,49564,50457,53317,57834,61577,63296,63002,62642,62174,62375,62771
16,60118,57852,56269,55365,55125,55622,56446,57036,56341,53688,52551,51484,51018,51002,51423,52379,53966,56282,58281,58266,58222,58296,59277,60143
17,57976,55875,54427,53712,53781,54414,55183,55778,54870,51237,49403,47491,46499,47085,49907,53473,56602,59634,61785,61807,61756,61598,61940,62575
18,60197,58231,57093,56668,57172,58324,59825,61471,62396,60715,60283,59186,58174,58669,59971,62967,66922,70661,72643,72073,71008,69827,69631,69926
19,67261,64791,63499,62836,63189,64849,68994,75990,84114,86171,85739,83051,78898,80530,81616,83338,86734,87275,85414,83159,80172,77463,76914,76742
20,73339,70992,69551,68590,68527,69984,73426,79163,87318,91354,92613,92260,89181,91678,92426,92070,91339,88662,86129,83328,79769,77043,76571,76440
21,73106,70793,69248,68400,68396,70036,73573,79317,87200,89833,89235,85803,80094,81286,82580,84304,87313,87634,85945,83601,80507,77764,77523,77490
22,73869,71423,69702,68529,68433,69013,70370,72032,73115,71622,70846,69283,66372,66688,67478,68717,71032,72616,74081,73300,72180,70887,71684,72047
23,69003,66518,64873,63891,63747,64183,65029,65751,65165,62412,60862,58330,57060,57818,59171,61852,65449,68244,69956,69677,68979,68270,67816,67876
24,65069,62933,61792,61302,62034,64319,68789,75755,83568,83530,81500,78020,73036,75252,76428,78424,81810,83181,82250,80508,77702,75472,75278,74863
25,71110,68705,67450,66690,66998,68599,72251,77872,84058,83384,81127,77964,73019,75121,76065,77585,80236,80500,79806,78038,75417,73268,72858,72304
26,68476,65928,64413,63750,64203,65806,69165,74561,81167,81652,78859,74706,70153,72670,74305,76179,78967,79918,79748,78592,76255,74315,74001,73570
27,69832,67342,65932,65363,65939,67764,71259,76935,83228,83181,81131,78176,74464,77163,78206,79361,81335,81981,81745,80067,77390,75113,74730,74256
28,70412,67818,66274,65505,65831,67230,70559,76130,83384,84290,81524,78193,72566,73920,74263,75531,78458,79394,79130,77923,75792,73985,73963,73629
29,70005,67379,65693,64941,64926,65837,67344,68418,68496,66026,64409,61767,58308,58466,59107,60979,64326,67146,69273,69133,68529,67806,68506,68683
30,65566,62973,61356,60651,60925,61606,62499,62997,61473,57814,56107,53448,51913,52079,52915,55386,59537,63714,66811,67195,66928,66286,66275,66252
31,63391,61171,59835,59743,60263,62362,66755,73726,81503,81935,79648,76267,72084,74907,76871,78621,79907,78861,78363,76903,74517,72309,72219,71865
32,68268,65779,64501,64015,64479,66212,69926,75178,81270,81585,78775,74741,70115,72840,74384,75531,77134,77486,77964,77011,74572,72797,72950,72515
33,68770,66374,65066,64426,64887,66739,70307,75329,81028,80244,77661,73150,67813,69836,70857,72721,75879,77187,77611,76711,74606,72879,72913,72327
34,68648,66321,65076,64516,64938,66838,70377,75572,80850,80348,78801,75181,70896,74927,77464,78455,79235,78279,77779,75985,73324,71355,71496,71256
35,67723,65203,63701,63081,63451,64908,68095,72914,79822,81340,80079,77605,73825,76197,77003,76441,76600,76365,76070,74950,73247,71532,71763,71536
36,67796,65421,63815,62843,62949,63663,65054,66002,66952,67001,66618,63862,60326,61487,63025,63475,63743,64599,66716,66748,66140,65333,66309,66505
37,63428,60889,59283,58522,58713,59415,60416,60752,60268,59325,59742,58493,57830,58671,59660,60773,62086,63678,65888,65783,64991,64019,63726,63745
38,60701,58403,57010,56658,57473,59472,63483,69769,77967,80983,81235,79563,75576,77255,77507,77643,78166,77863,77474,76228,73667,71399,71544,71014
39,66967,64464,63212,62775,63359,65177,68995,73967,79024,78271,75947,72330,67591,69715,71132,72879,75494,76788,77426,76491,74190,72298,72468,71743
40,67891,65243,63941,63299,63885,65651,69273,74310,79999,80643,79685,77124,73525,76402,77046,77308,77968,77093,77445,76339,74124,71996,72145,71458
41,67759,65458,63845,63307,63738,65271,68610,73221,79498,81126,80982,79130,75178,77527,77023,75835,76496,77018,77940,77093,74698,72615,72577,72351
42,68610,66112,64500,63715,64052,65740,69033,73553,78920,79701,78961,76283,71146,72533,74091,75774,76605,75461,74887,73833,71738,69959,69795,69262
43,65380,62528,60883,60210,60161,60965,62323,63458,65678,67515,68387,68035,65911,66170,65976,65530,65454,65378,66094,65631,64619,63606,64543,64651
44,61319,58543,56951,56271,56272,57187,57979,58444,59250,59622,59144,56016,52273,50297,49761,51673,55625,60844,64803,65618,65401,64534,64691,64593
45,61640,59312,58056,57643,58290,60595,64977,71089,76045,75655,74306,71066,66742,69163,70107,72046,75538,77846,78791,77738,75244,73031,73059,72572
46,68770,66262,64920,64494,65082,66810,70701,75825,79297,77932,76058,72492,67761,70200,71556,73335,75867,77731,78899,78225,75639,73517,73659,73084
47,69319,66770,65281,64697,65222,66884,70353,75083,78537,77232,75353,71976,67274,69474,70926,73580,75906,76185,76408,75468,73245,71239,71485,70983
48,67150,64643,63310,62811,63228,64904,68360,72888,76790,75682,73380,69622,65112,67236,68618,71018,73991,75190,75880,75175,72949,70823,70883,70322
49,66493,63856,62437,61806,62352,64074,67293,71675,76151,75444,72961,68915,63967,66249,67250,68826,71623,73127,74225,73684,72017,70541,70799,70500
50,66816,64269,62680,62011,62243,63058,64415,65177,63166,60345,59201,56146,53159,53483,54150,56033,59456,63210,66285,66453,65981,65260,66293,66422
51,63025,60507,58951,58333,58423,59301,60500,60441,56822,52728,51391,49200,47615,47672,48566,51058,55308,60445,64129,64923,64731,64149,64191,64066
52,61191,58950,57905,57642,58513,60678,64938,70698,74630,73638,71585,67929,63153,65246,66211,67721,70662,72731,74124,73763,71667,69995,70174,69530
53,65622,63406,62156,61832,62470,64072,67644,71925,74655,73177,71244,67652,63039,65112,66192,67594,70076,71674,72658,72208,70133,68545,68679,67881
54,63813,61293,59775,59008,59240,60146,61745,63126,64709,65256,65414,63882,60800,61405,61697,62524,63607,65456,68723,69174,68354,67396,66738,66248
55,62949,60826,59826,59414,60080,62141,66329,71879,75412,74351,72416,68424,64262,65849,66961,68989,72464,74805,76510,75691,73334,71456,71228,70343
56,66689,64236,62948,62256,62889,64719,68398,72829,75363,73848,71495,67359,62973,64658,65563,67337,70319,71495,72513,71815,70231,68624,68645,68012
57,64218,61796,60314,59594,59823,60642,61953,62392,61641,60268,58845,56105,53256,53592,53821,55085,57582,59925,62888,63398,63046,62321,63260,63020
58,59827,57436,55880,55330,55628,56523,57520,57126,54349,51194,49972,47746,46314,46645,47769,50188,53853,57773,61261,62329,61983,61474,61320,60838
59,57734,55589,54592,54398,55386,57918,62493,68588,72424,71334,68852,64491,60000,61406,62476,64393,68147,70253,71985,71490,69727,68017,67732,66838
60,62890,60655,59373,58739,59373,61263,64970,69342,72608,71829,69267,64676,60278,61948,63258,64917,67820,69599,71257,70975,69009,67467,67512,66471
61,62579,60187,58837,58508,59151,61048,64415,68266,70657,69781,67773,64358,60938,62664,63559,64964,67674,68820,70040,69711,68057,66572,66340,64979
62,61011,58673,57628,57045,57516,59322,62439,66738,71185,72032,70471,66345,61333,62647,63380,64932,67648,68960,70669,70335,68467,66753,66669,65460
63,61501,59120,58020,57457,58029,59890,63169,66934,68901,67021,64677,60724,57064,59099,60315,62434,65431,66548,67869,67731,66300,64969,64944,63987
64,59803,57605,56245,55683,55801,56727,58039,58096,56305,54428,52819,50860,48776,50040,51440,53470,55935,57383,59601,60181,59670,59053,59516,58768
65,55039,52814,51670,51079,51249,52165,52998,53051,52952,54076,56062,57026,57235,57721,57277,56776,56564,57999,60900,62216,61667,60930,60739,60279
66,57615,55680,54394,54148,54887,57290,61869,67121,70095,69508,67604,63656,59718,61469,62958,65023,68682,71045,72805,72455,70223,68389,67863,66739
67,62900,60549,59289,58832,59580,61213,64661,68504,70225,68628,66653,62617,58139,59664,60570,62260,65720,68233,70755,70637,68899,67207,67006,65784
68,61737,59458,58299,57829,58333,60254,63418,66621,67786,66891,66065,63653,60285,62868,64337,66072,68239,69305,70533,70182,68430,67012,66784,65443
69,61521,59472,58283,57704,58428,60244,63736,67825,69782,68476,66460,62345,59256,61587,63504,66259,69742,70510,72068,71782,69544,67787,67549,66402
70,62431,59888,58646,58157,58680,60499,63794,67707,71201,71612,70655,67283,64187,67629,69014,69410,70754,69731,70201,69663,67734,65941,65998,65237
71,61195,58804,57412,56652,56790,57627,58863,59096,57959,56196,54372,51397,48405,48612,49262,50886,53991,57319,60409,61605,61273,60642,61087,60680
72,57061,54725,53388,52855,53233,54332,55316,54204,50585,47309,46238,44188,43159,43455,44438,47029,50921,55291,58978,60568,60455,59987,59494,58737
73,55592,53580,52624,52370,53277,55624,59720,64446,67788,67135,65038,61115,57275,59123,60847,62670,66045,67712,69318,69333,67453,65657,65495,64237
74,60423,58365,57348,56791,57398,59271,62410,66221,68115,67093,64701,60470,56429,58747,60029,61980,65004,66983,68898,68985,67332,65670,65385,63973
75,59905,57784,56685,56318,56864,58553,61622,65023,67394,66812,65424,62042,58393,61577,64440,66811,68684,67943,68792,68701,66923,65204,64872,63448
76,59444,57336,56289,55699,56176,57849,60849,65157,69850,71388,71021,68474,65079,67091,67386,67094,67812,67910,68951,69080,67257,65395,64956,63589
77,59574,57420,56283,55663,55996,57716,60715,64320,67713,68133,67696,65308,62294,64273,65822,66598,67869,67188,67952,67752,66062,64503,63890,62619
78,58771,56205,54798,54044,54261,55175,56407,56750,56700,57102,56985,55982,54300,54763,55009,55259,56265,57289,59397,60553,60168,59202,59253,58379
79,54990,52575,51185,50586,50766,51707,52433,51778,49771,46888,45232,43036,42199,42677,43683,45610,49120,53597,57514,59275,59090,58541,58172,57272
80,54365,52416,51467,51231,52048,54623,58518,62316,63933,63011,61507,57985,54345,56473,57986,60279,64094,66553,68573,69047,67241,65636,65535,64248
81,60270,58210,57146,56805,57363,59300,62399,65068,66375,65709,64173,61379,58433,61201,62224,63177,65395,66659,68455,69012,67341,65551,65414,64195
82,60368,58240,57183,56560,57205,59002,62016,64346,65115,64055,62306,58711,55082,57177,58709,60739,63935,65584,67377,68140,66745,65320,65110,63811
83,59834,57567,56463,56180,56826,58515,61390,63940,64725,63499,61801,58539,55604,58335,60241,62028,64804,66151,67498,67833,66234,64749,63952,62469
84,58672,56795,55540,54917,55544,57198,59850,62080,62581,60918,59406,56113,53050,55301,56849,59069,62177,63603,65037,65629,64470,63330,63347,62031
85,58145,55927,54713,53981,54207,55083,55802,54479,51766,49769,48738,47054,45145,46230,47413,49437,52334,55002,57496,59002,58648,58032,58071,56949
86,53465,51278,50160,49724,49963,50699,51249,49503,46351,43742,43050,41382,40717,41296,42622,45184,48920,53207,56560,58173,58205,57526,56524,55274
87,52332,50519,49637,49332,50061,52195,55563,58589,60174,59772,58776,55916,53005,55643,57854,60291,63461,65497,67440,67649,65778,64106,63372,61688
88,57731,55820,54847,54265,54833,56337,58852,61200,63554,63663,63203,61202,58790,62531,65260,67131,68535,67946,68425,68215,66297,64539,63955,62339
89,58293,56316,55406,54928,55388,56857,59775,64455,69280,71836,72292,70913,68834,70706,70916,70886,70861,69377,68935,68509,66739,64775,64023,62529
90,58834,56910,55914,55417,55831,57447,60335,64494,68898,70536,70679,69053,66658,68979,69814,70036,70688,69817,69970,69827,67691,65871,65429,64157
91,60072,57983,56755,56152,56719,58314,60783,62614,63819,62843,61496,58506,55881,58425,60324,62104,64243,64919,66075,66780,65733,64626,64616,63713
92,59930,57549,56044,55371,55536,56490,57067,54879,51498,49400,48576,46382,44370,45154,45885,47891,50936,54672,58084,59967,59786,59225,59734,59056
93,55646,53207,52034,51522,51785,52582,52755,50147,46015,43075,42278,40570,39835,40268,41637,44195,48084,52397,56453,58612,58648,58013,57514,56397
94,53511,51549,50494,50369,51237,53284,56313,58974,61180,61009,59617,56502,52969,55263,56962,59407,62786,64595,66534,67150,65617,64112,63634,62030
95,58161,56070,55028,54539,54929,56320,58831,61420,63880,64978,65294,64730,63730,67417,69126,69289,69385,68333,68256,68067,66197,64317,63682,62268
96,58397,56704,55715,55384,55998,57485,59861,61335,61810,60710,59248,55784,52541,54880,56542,58851,62427,64162,66542,67710,66503,65010,64593,62991
97,59097,57280,56583,56058,56233,57825,60033,61719,63071,62020,61304,58605,55153,57629,59158,60699,63693,65063,66960,67686,66103,64565,64205,62602
98,58583,56556,55470,55033,55587,56992,59341,61775,65369,67403,66525,64144,60814,62703,63324,63618,65087,65314,65893,66374,64902,63295,62964,61847
99,57925,55848,54535,54086,54353,54986,55750,55773,55669,56791,57474,56817,56009,56493,53875,53363,54694,55995,58130,59880,59780,58881,58642,57770
100,54338,51990,50764,50225,50284,50928,51450,51083,49528,47179,45661,44594,45558,46742,47586,48594,50694,53241,55989,58234,58530,57680,56939,55694
101,52779,50813,49816,49560,50333,52247,55362,58040,60523,59964,58856,56454,54027,57548,59406,61221,63637,65055,66438,67016,65616,63806,63353,61582
102,57727,55705,54624,54170,54593,55840,58677,63086,68014,70684,71402,69874,66971,68684,68386,68563,68596,67997,68402,68249,66470,64571,63833,62324
103,58318,56124,55080,54588,55034,56338,58839,61181,63421,63133,62422,60133,57635,60293,61715,63175,65756,66115,67392,67904,66842,65331,64639,62688
104,58757,56723,55770,55174,55364,56807,59196,61927,64459,64796,64390,61642,58325,60978,62546,64177,66492,67305,68589,69019,67329,65260,64564,62686
105,58701,56682,55403,54872,55165,56360,58757,61401,63850,64034,62568,59033,55824,58038,59599,61365,63681,64314,65351,65953,64757,62908,62534,61145
106,57282,55284,53988,53105,53142,53635,54076,52881,50779,49287,48053,46751,45215,46753,48121,49979,52771,54843,57072,58620,58463,57593,57695,56451
107,53005,50918,49637,49063,49244,49768,49837,48631,46914,47054,47087,45717,44615,46469,48505,49760,51431,53755,56457,57929,57975,56754,55765,54300
108,51308,49576,48691,48452,48877,50328,53815,58117,61834,62907,63975,61582,58218,61543,62729,63526,65014,65220,65967,66664,65380,63537,62797,61313
109,57581,55507,54522,54097,54456,55546,58565,62643,67090,69054,69274,67650,65050,67954,68483,68841,69358,68106,68308,68072,65975,64083,63329,62035
110,58194,56305,55194,54767,55268,56570,58863,61262,64390,64931,63117,59346,55880,57883,58718,59943,62452,63782,65759,66959,65876,64409,63954,62372
111,58700,56605,55585,55115,55540,56954,58891,59745,60255,59319,58192,55281,52433,55150,57002,59037,62122,63655,65631,66708,65587,63938,63526,61798
112,58073,56017,55033,54512,55110,56488,58317,58985,59569,59005,58480,56181,55037,59335,61208,62637,64561,64883,65304,65812,64681,62875,62287,60883
113,57159,54996,53734,52913,52943,53399,54448,55621,56637,57896,59038,59105,58049,58521,57774,56886,56134,55873,57155,58471,58127,57185,57342,56300
114,53088,50891,49473,48864,49113,49692,49453,46883,43633,41623,41035,39937,39457,40374,41527,43819,47077,50724,54042,56129,56344,55614,55160,53830
115,50962,48847,48013,47635,47832,48720,49681,49007,47175,46098,45831,44523,43792,44602,45128,46899,50017,53314,56768,58706,58849,57780,57633,56052
116,52900,51059,50061,49736,50233,51627,53802,56117,57917,57776,57213,54871,52585,55919,57788,60225,63487,64086,65478,66341,64927,63110,62551,60763
117,56921,54843,53880,53229,53743,54906,56914,58496,60196,60527,60414,58467,55520,58979,62141,64352,66034,65869,66417,66914,65483,63505,62897,61140
118,57285,55362,54393,53713,53947,55066,57275,59769,62617,63478,63494,62137,59738,62505,64652,65743,66972,66466,66719,66625,65295,63294,62868,61091
119,57102,55018,53719,52955,52851,53492,54767,55799,57697,59416,60561,60565,59386,60495,60908,60957,61093,60835,61275,61504,60836,59652,58779,57370
120,54124,52029,50684,50086,50064,50496,51959,53483,54818,55897,56657,56455,55469,55642,55473,55458,55639,55869,56714,57640,57395,56340,56452,55566
121,52285,50247,48985,48364,48329,48710,49421,49530,49766,50398,51169,51077,50615,50538,50315,50631,51251,52867,54662,56658,57038,56333,55472,54265
122,51346,49464,48327,48062,48656,50029,52485,54580,56541,56760,56126,54198,51969,54967,56908,58846,61455,63022,64496,65456,64516,62889,62505,60644
123,57015,55081,54175,53677,54179,55055,56567,57364,58228,57989,57385,55050,52721,56089,57953,59801,62666,64339,66129,66833,65660,63753,63002,61204
124,57445,55332,54332,53743,54077,55112,56842,57969,59312,59293,59074,56625,54078,56827,58702,60450,63405,64097,65656,66339,65437,63576,63057,61261
125,57381,55479,54541,53970,54277,55261,56949,57787,59272,59359,58969,56883,54556,57925,60311,62443,64827,65355,66635,67295,65945,63919,63423,61382
126,57551,55593,54471,54006,54140,55126,56926,58448,60502,61110,61316,59744,57006,59527,61470,63040,64292,64331,65012,65469,64781,63029,62550,60871
127,57135,54994,53524,52952,52913,53035,53397,52271,51144,50491,50171,49107,48064,49642,50550,51798,53710,55392,57301,58857,59028,57889,57623,56238
128,52941,50896,49604,48977,49007,49086,48898,47070,44692,43109,43073,42292,42134,43384,44674,46729,49662,52926,55783,57587,58026,56882,55823,54061
129,51017,49233,48409,47936,48518,49930,52299,54996,58494,60081,60306,58281,55312,58315,60415,62320,65317,66390,67514,67563,66203,64126,63025,61019
130,57230,55346,54306,53820,53800,54713,56674,58605,60426,61275,61411,59861,57770,61345,63656,65751,68259,69216,69942,69587,67888,65216,63945,61472
131,57542,55520,54459,53895,53863,54494,56500,58408,60829,62076,62744,61307,59064,62391,64424,66442,69062,69533,69922,69974,68730,66352,64692,62278
132,58292,56332,55312,54642,54744,55609,58632,63060,67922,70475,70912,69390,66735,69168,70164,70292,70732,69657,69604,69247,67434,64880,63778,61698
133,57689,55740,54653,53852,54095,54980,57259,59603,62439,64200,65134,64157,62133,65558,66968,66859,67373,67455,67782,67914,66819,64829,63706,61555
134,57522,55341,53917,53038,52848,52940,53045,52030,50751,50362,50782,50327,49249,50694,51509,53158,55207,56731,58731,60092,59931,58448,58300,56776
135,53316,51205,50044,49338,49236,49246,49625,49622,49200,48372,47603,45912,45087,45826,46625,48248,50998,54283,56725,58317,58588,57408,55873,54035
136,51062,49393,48293,47901,48310,49872,53166,57986,63619,66549,67579,66033,62703,64197,64764,64908,65999,66193,67113,67531,66308,64071,62706,60519
137,56769,54839,53791,53312,53415,54142,55993,57752,59294,59648,59731,57987,55910,59699,61901,63479,65708,66701,67942,67974,66704,64312,63163,60962
138,57257,55458,54441,53736,53956,54646,56386,58388,60933,62477,63251,62196,60232,63690,65583,67168,67877,67047,67371,67610,66654,64459,63195,61072
139,57145,55409,54194,53803,53876,54675,56627,58678,60160,60456,60801,59176,57334,61313,63741,66084,68519,68331,68225,68132,66374,64112,63114,61019
140,57218,55353,54354,53678,53809,54356,56331,58643,61386,62644,62792,61177,59419,63888,65855,66860,68018,67632,67533,67402,66167,64005,63174,61369
141,57293,55219,53931,52888,52765,52780,53564,54166,55286,56827,57961,57594,55416,55668,56512,57204,57762,58386,59687,60750,60765,59406,57849,56042
142,52724,50628,49570,48949,48595,48685,49698,50753,52006,53413,54651,54848,54791,55242,55601,55907,56139,57108,58336,59003,58998,57620,56557,55048
143,52087,50207,49055,48467,48562,49363,51596,54720,58817,61276,62976,63170,61876,63220,63467,63362,63805,63656,64551,65013,64763,62873,60834,58579
144,55014,53056,51957,51364,51645,52756,55723,59940,64570,67453,68522,67437,64880,68751,70572,71888,72772,71497,71092,70423,68469,65896,64476,61831
145,58001,56095,54840,54120,54158,54871,56930,59460,61755,62210,61653,60080,57620,61086,63342,65538,68031,68574,69289,69218,67959,65454,64234,61642
146,57789,55834,54545,53841,53813,54276,56568,60214,64393,67165,68769,67885,65722,69132,70105,70353,71202,70779,70412,70001,68401,65876,64417,62073
147,58168,56239,55063,54340,54366,55163,57317,60334,63804,64738,64049,62300,59613,62125,63823,65444,67853,68000,68262,68034,66951,64779,63550,61519
148,57589,55467,54127,53173,52786,52564,52559,51377,50081,49954,49939,49553,48095,49367,50393,51824,53727,56012,58420,59317,59502,57969,57642,55906
149,52534,50589,49378,48685,48385,48287,48230,47077,45488,44331,44867,44783,45108,47118,47830,48745,51242,54897,57550,58917,59372,57976,56459,54522
150,51587,49816,48802,48203,48506,49273,51324,54598,58942,61119,61448,60355,58637,60523,61701,62741,64625,65238,65589,65659,64764,62521,61561,59618
151,55742,53864,52659,51853,51846,51921,52545,52979,53687,53931,53899,53310,51714,53977,55705,57137,59164,60675,62680,63674,63781,62077,60240,57984
152,54802,53226,52099,51383,51456,52507,54950,58200,62394,64491,65038,63850,62276,65276,66951,67845,69514,68336,68260,69540,68397,65834,63898,61344
153,57603,55523,54384,53742,53854,54411,56759,60273,63962,65824,65692,63971,61350,64362,66645,68665,70755,68734,68507,69364,68059,65451,64023,61928
154,58224,56315,55190,54522,54399,55134,57504,60451,63502,64295,63800,62018,60161,63499,65291,66892,69174,69513,69747,69425,68329,65687,64090,61842
155,58064,55873,54694,53792,53345,53349,53767,53540,53961,54881,54718,54131,53478,55920,57219,58838,60049,60577,61314,61883,61953,60244,59546,57972
156,54560,52623,51292,50691,50242,50200,50323,49702,49044,49244,50050,50262,50265,51182,52174,53836,55912,58711,60846,61979,62339,60622,58899,56621
157,53484,51703,50566,49966,49919,51198,54452,58887,63529,65794,66230,65239,62824,66234,68336,69751,71344,71512,71489,71059,69344,66699,65152,62656
158,58874,57069,56008,55146,55165,55870,58020,60696,64003,66247,66618,65895,63690,66702,68578,69577,71702,71949,72258,72098,70710,67950,66355,63728
159,59729,57919,56549,55865,55828,56599,58750,61692,64859,66715,66296,64864,63397,67384,69469,70420,71475,71149,71220,71095,69903,67353,66007,63590
160,59689,57717,56523,55748,55753,56362,58516,61455,64607,66234,65911,64514,62838,66756,68620,69888,71433,71649,72139,71915,70361,67691,66311,63777
161,59726,57563,56460,55786,55730,56512,58545,60999,63983,65968,66275,64974,62854,66336,68470,69926,71884,72163,72078,71269,70196,67334,65553,62987
162,58936,56604,55147,54268,53946,53665,53926,53503,53322,54191,54951,54985,54038,56128,58073,59891,61898,62591,63253,63664,63513,61602,60246,58279
163,54703,52581,51286,50513,50158,50076,50109,49983,49598,49790,49944,49515,49781,51172,52741,54713,57434,60886,63355,64094,64028,62164,60044,57308
164,54326,52203,51131,50686,50845,52114,55107,59566,65472,69575,71064,70545,69020,73473,75974,77530,79351,78972,77972,77071,74749,70967,68464,65367
165,61044,58725,57397,56622,56368,56923,59080,62742,67695,71099,72659,73543,72374,75430,76566,76113,75407,74138,73515,72985,71481,68597,66701,63948
166,60170,58246,57052,56273,56040,57031,60389,65303,70839,74645,75890,74446,72096,74783,74998,74295,74059,72863,72388,71995,70554,67900,66151,63609
167,59686,57601,56481,55654,55523,56337,58714,62434,66964,69583,70389,69025,66151,68763,70224,71314,73033,73066,73402,73109,71693,68895,66997,64263
168,60239,58261,56798,55958,55813,56595,58750,61920,66004,68157,68283,66983,65202,68803,70647,71998,73675,73677,73641,73197,72226,69327,67036,64534
169,60533,58165,56466,55474,55012,54694,55151,55203,55456,56251,56886,57142,56675,58805,60265,61667,63156,64640,65956,66496,66430,64155,62938,60684
170,56872,54500,52908,51927,51560,51256,51441,51424,51794,53141,54781,55662,56608,57897,59061,60908,62908,64367,65791,66484,66452,64159,61700,59017
171,55632,53512,52406,51741,51965,53506,57457,64129,71999,77161,78676,78236,76379,78840,79038,79188,79558,78733,77733,76876,74948,71633,69294,66357
172,62012,59667,58370,57463,57287,57848,60644,64790,70027,73000,73255,71919,69729,73497,75358,76265,77781,77740,77801,77381,75480,72147,69798,66688
173,62258,59889,58324,57115,57015,57775,60560,64764,70347,74230,75047,74032,72160,75433,77342,78160,79205,78179,77363,76975,75465,72268,70070,67036
174,62653,60230,58805,57914,57889,58613,61813,67396,74459,79635,82196,81617,79335,81307,81455,80582,80376,78537,77666,76563,74551,71171,68720,65735
175,61466,59235,57841,56920,56664,57501,61301,66630,73528,77573,79294,78269,76002,78390,78924,78870,78831,77045,76069,75443,74403,71236,68978,66280
176,61793,59154,57291,56133,55641,55586,56526,57628,59247,61700,62735,61864,60482,61459,62153,63299,65392,67292,69106,69581,69184,66530,65033,62359
177,58279,55441,53747,52714,52182,52094,52548,52820,53605,54871,56146,56734,56501,58331,59772,61684,63657,66144,68434,69809,69800,67359,64257,61014
178,57278,54862,53429,52854,52783,54074,57780,63735,70821,75706,77837,77272,75591,78902,81060,82279,84023,83897,83759,83034,80507,76535,73625,69646
179,64683,61952,60405,59326,59056,59764,63084,68492,75521,80293,82449,82376,80223,82952,83089,82178,81766,80429,79643,78779,76583,73217,71035,67860
180,63411,61240,59957,59027,58685,59472,62652,67576,73438,76212,76330,73837,70146,72220,73486,74821,76986,77222,77283,77013,75453,72308,70108,66931
181,62237,59899,58542,57713,57644,58554,61105,64654,70071,73638,74817,74039,72930,76112,78068,79986,82268,81917,81472,80789,78535,74778,71927,68363
182,63639,61238,59693,58478,58355,59092,62215,67206,73923,78990,81292,81636,80013,82068,81740,80232,79471,77209,75642,74509,72910,70063,68411,65679
183,61510,59230,57585,56479,55984,55913,57220,58266,60220,62696,64305,63597,62132,63027,64159,65189,65962,67001,68726,69633,69118,66649,65153,62472
184,58664,56125,54633,53714,53309,53241,54134,55111,56394,59188,61827,61373,61968,62121,61186,60963,62536,64725,66999,68423,68378,66197,63734,60805
185,57291,55029,53840,53066,53432,54717,58972,65549,72773,75818,77415,76951,74522,77232,79040,80038,81878,82203,82110,81106,78768,75084,72690,68907
186,64360,61683,60143,59266,59326,60394,63958,69876,77117,81890,83533,82278,79973,83118,83223,81669,81417,80055,78591,77554,75754,72443,70059,66941
